SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,WEEKDAY_APPR_PROCESS_START,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,PREDICT
445719,0,0,90000.0,312768.0,13248.0,270000.0,0.01885,-21339,-6516,-7051.0,-4763,19.0,2.0,2,2,11,0,0,0,0,0,0,0.8359223971123393,0.6862317703387476,0.7490217048463391,0.0918,0.0385,0.9821,0.7552,,0.0,0.2069,0.1667,,0.0371,0.0672,0.0747,0.0347,0.0975,0.0935,0.0399,0.9821,0.7648,,0.0,0.2069,0.1667,,0.038,0.0735,0.0779,0.035,0.1032,0.0926,0.0385,0.9821,0.7585,,0.0,0.2069,0.1667,,0.0378,0.0684,0.0761,0.0349,0.0995,0.0941,0.0,0.0,0.0,0.0,-2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,6,2,1,1,1,4,0,1,0,1,1,0,-2122.0,0.0,0.0,58275.0,0.020807971868116185
445741,0,0,198000.0,270000.0,13716.0,270000.0,0.00733,-8605,-1225,-6275.0,-1281,,2.0,2,2,14,0,0,0,0,0,0,0.23962306343923034,0.5855243317759379,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-183.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,4,1,1,1,6,0,1,0,1,0,0,-903.0,0.0,0.0,1125000.0,0.1297344779345193
445782,1,0,189000.0,772686.0,30069.0,553500.0,0.022625,-18894,-757,-7728.0,-2405,,2.0,2,2,14,0,0,0,0,0,0,,0.6136916652108529,0.0920128093981064,0.0412,0.0326,0.9861,0.8096,0.0082,0.04,0.0345,0.3333,0.375,0.0442,0.0303,0.0383,0.0154,0.0206,0.042,0.0338,0.9861,0.8171,0.0082,0.0403,0.0345,0.3333,0.375,0.0452,0.0331,0.04,0.0156,0.0218,0.0416,0.0326,0.9861,0.8121,0.0082,0.04,0.0345,0.3333,0.375,0.045,0.0308,0.039,0.0155,0.021,0.039,0.0,0.0,0.0,0.0,-1105.0,0.0,0.0,0.0,1.0,0.0,2.0,1,0,1,6,4,4,1,1,5,0,1,0,1,0,0,-322.0,0.0,0.0,744750.0,0.21901556507135847
445800,0,0,67500.0,339633.0,24282.0,283500.0,0.035792000000000004,-20594,365243,-293.0,-2425,0.0,2.0,2,2,13,0,0,0,0,0,0,0.8613212466402724,0.6749472793237337,0.5442347412142162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2017.0,0.0,0.0,0.0,0.0,1.0,2.0,0,1,1,6,1,4,0,1,1,0,0,0,1,0,0,-2491.0,0.0,0.0,106146.0,0.04473306885461519
445814,0,0,67500.0,112068.0,11047.5,99000.0,0.035792000000000004,-23326,365243,-5863.0,-4628,,1.0,2,2,12,0,0,0,0,0,0,,0.3318034967349257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1090.0,,,,,,,0,0,1,6,1,4,4,1,5,0,0,0,1,0,0,,,,,0.05410493465041934
445872,0,0,225000.0,1762110.0,46611.0,1575000.0,0.032561,-20796,365243,-10270.0,-4355,,2.0,1,1,12,0,0,0,0,0,0,,0.7830046773153062,,0.0856,0.0859,0.9851,,,0.08,0.069,0.25,,0.0664,,0.0798,,0.0,0.0861,0.0888,0.9846,,,0.0806,0.069,0.25,,0.0537,,0.083,,0.0,0.0864,0.0859,0.9851,,,0.08,0.069,0.25,,0.0676,,0.0813,,0.0,0.0764,0.0,0.0,0.0,0.0,-699.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,6,1,1,1,1,2,0,0,0,1,1,0,-2843.0,0.0,0.0,40932.0,0.03635808257370038
445881,0,0,90000.0,497520.0,52371.0,450000.0,0.018029,-14345,-2081,-8146.0,-2056,,2.0,3,3,9,0,0,0,0,0,0,0.5734260425454643,0.42716348482864414,,0.0278,0.0284,0.9816,0.7484,0.0,0.0,0.0345,0.0833,0.125,0.0,0.0227,0.0086,0.0,0.0213,0.0284,0.0295,0.9816,0.7583,0.0,0.0,0.0345,0.0833,0.125,0.0,0.0248,0.0089,0.0,0.0225,0.0281,0.0284,0.9816,0.7518,0.0,0.0,0.0345,0.0833,0.125,0.0,0.0231,0.0087,0.0,0.0217,0.0145,0.0,0.0,0.0,0.0,-492.0,,,,,,,0,0,1,6,4,4,1,1,6,0,1,1,1,1,0,,,,,0.0845472534486271
445896,0,0,180000.0,296280.0,23539.5,225000.0,0.02461,-9888,-1210,-4421.0,-2537,7.0,2.0,2,2,12,0,0,0,0,0,0,,0.5633812224961142,0.6397075677637197,0.0082,0.0,0.9682,0.5648,0.0009,0.0,0.0345,0.0417,0.0833,0.017,0.0067,0.0076,0.0,0.0,0.0084,0.0,0.9682,0.5818,0.0009,0.0,0.0345,0.0417,0.0833,0.0174,0.0073,0.0079,0.0,0.0,0.0083,0.0,0.9682,0.5706,0.0009,0.0,0.0345,0.0417,0.0833,0.0173,0.0068,0.0077,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,2,1,1,2,0,1,0,1,0,0,-942.0,0.0,0.0,490500.0,0.11752242993981901
445900,0,0,90000.0,1130760.0,33192.0,810000.0,0.010147,-16792,-739,-8590.0,-324,6.0,2.0,2,2,14,0,0,0,0,0,0,,0.21541924608232074,0.14111510044661266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,4,4,1,1,0,0,1,0,1,0,0,-196.0,0.0,0.0,256500.0,0.0561646342985519
445947,0,0,58500.0,284400.0,16456.5,225000.0,0.00963,-15088,365243,-7292.0,-4287,,1.0,2,2,11,0,0,0,0,0,0,,0.5618691254103759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-738.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,1,1,4,2,1,1,0,0,0,1,0,0,-2812.0,0.0,0.0,66960.0,0.054098054783929705
445986,0,1,270000.0,1706548.5,66775.5,1593000.0,0.04622,-10940,-456,-4812.0,-3413,64.0,3.0,1,1,19,0,0,0,0,0,0,,0.2782460466076709,0.10145935699146924,0.099,0.0445,0.9891,0.8504,0.0,0.08,0.0345,0.625,0.6667,0.0799,0.0807,0.10400000000000001,0.0,0.0,0.1008,0.0462,0.9891,0.8563,0.0,0.0806,0.0345,0.625,0.6667,0.0817,0.0882,0.1084,0.0,0.0,0.0999,0.0445,0.9891,0.8524,0.0,0.08,0.0345,0.625,0.6667,0.0813,0.0821,0.1059,0.0,0.0,0.1018,3.0,0.0,3.0,0.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-1,0,1,1,5,0,0,1,0,1,0,0,-2205.0,0.0,0.0,72495.0,0.06151143423886431
446009,0,0,292500.0,1125000.0,33025.5,1125000.0,0.026392,-21626,365243,-3858.0,-4116,2.0,2.0,2,2,13,0,0,0,0,0,0,,0.7466932657247316,0.3876253444214701,0.0887,,0.9856,,,0.0,0.2069,0.1667,,,,0.0783,,0.0096,0.0903,,0.9856,,,0.0,0.2069,0.1667,,,,0.0815,,0.0102,0.0895,,0.9856,,,0.0,0.2069,0.1667,,,,0.0797,,0.0098,0.0636,0.0,0.0,0.0,0.0,-1443.0,0.0,0.0,0.0,16.0,0.0,2.0,0,1,1,6,1,4,1,1,6,0,0,0,1,1,0,-2919.0,0.0,0.0,225000.0,0.032717373872587475
446040,0,0,90000.0,894906.0,26293.5,747000.0,0.035792000000000004,-20076,-1751,-4190.0,-3506,,2.0,2,2,14,0,0,0,0,1,1,,0.6252787438621367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1686.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,1,0,2,1,1,1,5,0,1,0,1,1,0,-2230.0,0.0,0.0,98010.0,0.04842306991138555
446061,0,0,121500.0,679266.0,19858.5,567000.0,0.009334,-21385,365243,-10034.0,-3803,,1.0,2,2,9,0,0,0,0,0,0,,0.2286788315654605,0.5316861425197883,0.0103,0.0,0.9752,0.6532,0.0013,0.0,0.0803,0.0417,0.0833,0.0073,0.0084,0.0081,0.0,0.0,0.0084,0.0,0.9757,0.6602,0.0008,0.0,0.1034,0.0417,0.0833,0.0058,0.0073,0.0063,0.0,0.0,0.0104,0.0,0.9757,0.6578,0.0013,0.0,0.1034,0.0417,0.0833,0.0074,0.0086,0.0082,0.0,0.0,0.0052,7.0,0.0,6.0,0.0,-1739.0,0.0,0.0,0.0,1.0,2.0,5.0,0,0,0,6,1,4,3,2,1,0,0,0,1,0,0,-2782.0,0.0,0.0,25587.0,0.06203051643530207
446076,0,0,157500.0,127350.0,13639.5,112500.0,0.003069,-8554,-742,-2241.0,-503,,1.0,3,3,13,0,0,0,0,1,1,0.2413425471572767,0.315993422033902,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,-529.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,6,4,1,3,5,6,0,1,0,1,0,0,-203.0,0.0,0.0,34357.23,0.3116258191514676
446097,0,0,270000.0,622201.5,65466.0,598500.0,0.010643,-20690,365243,-7918.0,-4181,5.0,1.0,2,2,16,0,0,0,0,0,0,,0.5080921823639696,0.5298898341969072,0.1113,0.0909,0.9891,0.8504,0.0227,0.12,0.1034,0.3333,0.375,0.0697,0.0908,0.1285,0.0,0.0,0.1134,0.0943,0.9891,0.8563,0.0229,0.1208,0.1034,0.3333,0.375,0.0713,0.0992,0.1339,0.0,0.0,0.1124,0.0909,0.9891,0.8524,0.0228,0.12,0.1034,0.3333,0.375,0.0709,0.0923,0.1308,0.0,0.0,0.1135,0.0,0.0,0.0,0.0,-479.0,0.0,0.0,1.0,0.0,0.0,3.0,0,1,1,6,1,4,4,1,6,0,0,0,1,0,0,-428.0,0.0,0.0,242932.5,0.023540147077043962
446126,0,0,315000.0,337500.0,26793.0,337500.0,0.04622,-10246,-2575,-4710.0,-2605,10.0,1.0,1,1,10,0,0,0,0,0,0,0.6733847840024962,0.3683220528492734,0.3077366963789207,0.0495,0.0541,0.9672,0.5512,0.0078,0.0,0.1379,0.125,0.1667,0.0272,0.0403,0.0486,0.0,0.0,0.0504,0.0561,0.9672,0.5688,0.0079,0.0,0.1379,0.125,0.1667,0.0278,0.0441,0.0506,0.0,0.0,0.05,0.0541,0.9672,0.5572,0.0078,0.0,0.1379,0.125,0.1667,0.0277,0.040999999999999995,0.0494,0.0,0.0,0.0424,6.0,0.0,6.0,0.0,-1132.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,6,0,4,3,1,1,0,1,0,1,0,0,-705.0,0.0,0.0,1350000.0,0.1018399425289267
446130,0,1,112500.0,117000.0,5584.5,117000.0,0.007273999999999998,-10684,-2149,-2694.0,-2876,,2.0,2,2,15,0,0,0,0,1,1,,0.3019788081790937,0.6058362647264226,0.0371,0.0288,0.9925,0.898,0.0063,0.0,0.069,0.2083,0.0417,0.0064,0.0303,0.0328,0.0,0.0,0.0378,0.0299,0.9926,0.902,0.0064,0.0,0.069,0.2083,0.0417,0.0065,0.0331,0.0342,0.0,0.0,0.0375,0.0288,0.9925,0.8994,0.0063,0.0,0.069,0.2083,0.0417,0.0065,0.0308,0.0334,0.0,0.0,0.0293,3.0,0.0,3.0,0.0,-2049.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,4,4,2,1,6,0,1,0,1,0,0,-2130.0,0.0,0.0,315000.0,0.051719192776384156
446238,1,0,81000.0,310500.0,24660.0,310500.0,0.010276,-15446,-4330,-8584.0,-4656,,2.0,2,2,16,0,0,0,1,1,0,0.7924320657994007,0.5640696182682075,0.15193454904964762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-688.0,0.0,0.0,0.0,0.0,1.0,5.0,0,0,0,1,4,4,1,1,4,0,1,1,1,1,0,-434.0,0.0,0.0,153000.0,0.06373075163015038
446239,0,0,90000.0,314100.0,15241.5,225000.0,0.0105,-19323,-4804,-113.0,-1961,64.0,1.0,3,3,14,0,0,0,0,0,0,,0.253197925403691,0.5797274227921155,0.3344,0.0519,0.9901,0.6736,0.0025,0.16,0.1034,0.3667,0.125,0.2179,0.0122,0.19899999999999998,0.0019,0.0105,0.0126,0.0238,0.9702,0.608,0.0025,0.0,0.069,0.6667,0.125,0.0165,0.0101,0.0089,0.0,0.0,0.4955,0.0342,0.9990000000000001,0.6779999999999999,0.0025,0.24,0.069,0.375,0.125,0.1797,0.0124,0.3004,0.0019,0.0,0.2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,6,4,1,2,1,2,0,1,0,1,0,0,-1125.0,0.0,0.0,47187.0,0.053647523918986695
446277,0,0,225000.0,1281712.5,61659.0,1179000.0,0.015221,-19116,365243,-5341.0,-2002,,2.0,2,2,12,0,0,0,0,0,0,,0.5935250827412349,,0.0732,0.0389,0.9891,0.8504,,0.04,0.0345,0.3333,,,0.0597,0.0622,,,0.0746,0.0404,0.9891,0.8563,,0.0403,0.0345,0.3333,,,0.0652,0.0648,,,0.0739,0.0389,0.9891,0.8524,,0.04,0.0345,0.3333,,,0.0607,0.0633,,,0.0683,0.0,0.0,0.0,0.0,-448.0,,,,,,,0,0,1,6,1,4,1,1,5,0,0,0,1,0,0,,,,,0.05465454791305463
446300,0,0,675000.0,1902672.0,57816.0,1642500.0,0.009657,-10093,-1719,-3972.0,-2773,3.0,1.0,2,2,12,0,0,0,0,0,0,,0.3832990691881999,0.5762088360175724,0.1856,0.1269,0.9871,0.8232,0.0436,0.2,0.1724,0.3333,0.375,0.1276,0.1513,0.1921,0.0,0.0024,0.1891,0.1317,0.9871,0.8301,0.044000000000000004,0.2014,0.1724,0.3333,0.375,0.1305,0.1653,0.2002,0.0,0.0026,0.1874,0.1269,0.9871,0.8256,0.0438,0.2,0.1724,0.3333,0.375,0.1298,0.1539,0.1956,0.0,0.0025,0.1755,3.0,0.0,3.0,0.0,-215.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0,1,3,1,0,0,1,0,1,0,0,-706.0,0.0,0.0,0.0,0.0626727026405565
446350,0,0,166500.0,562981.5,27211.5,486000.0,0.019689,-17714,365243,-1268.0,-1268,,2.0,2,2,11,0,0,0,0,0,0,,0.5664824128884873,0.6109913280868294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,1,4,0,1,0,0,0,0,1,0,1,-2254.0,0.0,0.0,135000.0,0.07466739579093744
446354,0,0,157500.0,450000.0,21780.0,450000.0,0.026392,-11133,-1402,-8228.0,-2053,,2.0,2,2,16,0,0,0,0,0,0,0.5828492034768601,0.6784874071788957,0.30162489168411943,0.3515,0.3041,0.9836,0.7756,0.1702,0.0,0.7241,0.1667,,0.3584,0.2858,0.3181,0.0039,0.0021,0.3582,0.3155,0.9836,0.7844,0.1717,0.0,0.7241,0.1667,,0.3666,0.3122,0.3315,0.0039,0.0022,0.355,0.3041,0.9836,0.7786,0.1712,0.0,0.7241,0.1667,,0.3646,0.2907,0.3239,0.0039,0.0021,0.29100000000000004,0.0,0.0,0.0,0.0,-724.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,6,4,4,1,1,0,0,1,0,1,1,1,-547.0,0.0,0.0,810000.0,0.12413371802700594
446355,0,0,112500.0,735052.5,28890.0,657000.0,0.006852,-22573,365243,-1819.0,-3453,,1.0,3,3,7,0,0,0,0,0,0,,0.47673518653140395,0.3344541255096772,0.0278,0.0,0.9712,0.6056,0.0042,0.0,0.0345,0.0417,0.0833,0.0103,0.0227,0.0125,0.0,0.0,0.0284,0.0,0.9712,0.621,0.0042,0.0,0.0345,0.0417,0.0833,0.0106,0.0248,0.013000000000000001,0.0,0.0,0.0281,0.0,0.9712,0.6109,0.0042,0.0,0.0345,0.0417,0.0833,0.0105,0.0231,0.0127,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,-1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,1,3,4,1,3,0,0,0,1,0,0,-622.0,0.0,0.0,605205.0,0.08722422777979105
446361,0,0,202500.0,454500.0,13288.5,454500.0,0.030755,-20223,-7126,-2857.0,-2532,1.0,1.0,2,2,11,0,0,0,0,0,0,,0.6188422104907426,0.6706517530862718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0,1,1,6,0,1,3,1,2,0,1,0,1,0,0,-2236.0,0.0,0.0,52816.5,0.029548222753217675
446371,0,0,90000.0,317979.0,14134.5,274500.0,0.018634,-12750,-873,-6693.0,-3898,,1.0,2,2,11,0,0,0,0,0,0,0.3535257383590466,0.6316509261453298,0.1986200451074864,0.5515,0.41,0.9886,0.8436,0.3518,0.6,0.5172,0.3333,0.0417,0.2417,0.4472,0.5785,0.0116,0.0063,0.562,0.4255,0.9886,0.8497,0.355,0.6042,0.5172,0.3333,0.0417,0.2472,0.4885,0.6027,0.0117,0.0067,0.5569,0.41,0.9886,0.8457,0.354,0.6,0.5172,0.3333,0.0417,0.2459,0.4549,0.5888,0.0116,0.0064,0.6487,1.0,1.0,1.0,1.0,-1984.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,1,6,4,1,3,1,6,0,1,1,1,0,0,-2811.0,0.0,0.0,16883.1,0.15643174689478945
446393,0,1,112500.0,390960.0,30384.0,337500.0,0.008865999999999999,-15742,-228,-205.0,-4564,,3.0,2,2,13,0,0,0,0,0,0,,0.7632259866749941,0.6785676886853644,0.4124,0.0,1.0,,,1.0,0.4828,0.4583,,0.3679,,0.4145,,0.3613,0.4202,0.0,1.0,,,1.0,0.4828,0.4583,,0.3762,,0.4319,,0.3824,0.4164,0.0,1.0,,,1.0,0.4828,0.4583,,0.3743,,0.42200000000000004,,0.3688,0.4905,1.0,0.0,1.0,0.0,-1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,4,4,1,1,4,0,1,0,1,0,0,-1765.0,0.0,0.0,315000.0,0.028166807736070457
446434,0,0,112500.0,288873.0,19435.5,238500.0,0.020713,-13443,-1014,-4845.0,-4300,17.0,2.0,3,3,9,0,0,0,1,1,0,,0.56388140946307,0.36896873825284665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1,1,1,6,4,4,0,1,6,0,1,0,1,0,0,-132.0,0.0,0.0,58068.0,0.08663003887413405
446502,0,1,108000.0,288873.0,16713.0,238500.0,0.006008,-18741,-684,-2380.0,-2189,3.0,3.0,2,2,15,0,0,0,0,0,0,,0.7087178899893434,0.5867400085415683,0.3515,0.2169,0.9965,,,0.32,0.2759,0.3333,,,,0.3485,,0.0,0.3582,0.2251,0.9965,,,0.3222,0.2759,0.3333,,,,0.3631,,0.0,0.355,0.2169,0.9965,,,0.32,0.2759,0.3333,,,,0.3548,,0.0,0.3491,1.0,0.0,1.0,0.0,-802.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,6,2,4,1,1,4,0,1,0,1,1,0,-419.0,0.0,0.0,137646.0,0.058032364334137894
446505,0,0,135000.0,299772.0,19287.0,247500.0,0.0228,-12281,-4736,-378.0,-4969,11.0,2.0,2,2,13,0,0,0,0,0,0,0.4844591260319707,0.7442368914320877,,0.0165,0.0382,0.9786,0.7076,0.0017,0.0,0.069,0.0417,0.0833,0.0312,0.0134,0.0144,0.0,0.0,0.0168,0.0396,0.9786,0.7190000000000001,0.0017,0.0,0.069,0.0417,0.0833,0.0319,0.0147,0.015,0.0,0.0,0.0167,0.0382,0.9786,0.7115,0.0017,0.0,0.069,0.0417,0.0833,0.0318,0.0137,0.0147,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,-2798.0,,,,,,,1,1,0,6,0,4,1,5,5,0,1,0,1,0,0,,,,,0.09603244867447944
446551,0,0,81000.0,630000.0,18549.0,630000.0,0.020246,-18254,-518,-2385.0,-1798,,2.0,3,3,11,0,0,0,0,0,0,0.3918626801179519,0.27998843988178473,,0.0825,0.1043,0.997,,,0.0,0.1379,0.2083,,0.0795,,0.0831,,0.0,0.084,0.1082,0.997,,,0.0,0.1379,0.2083,,0.0813,,0.0866,,0.0,0.0833,0.1043,0.997,,,0.0,0.1379,0.2083,,0.0809,,0.0846,,0.0,0.0654,0.0,0.0,0.0,0.0,-1386.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,6,4,1,1,1,6,0,1,1,1,1,0,-942.0,0.0,0.0,225000.0,0.069391861147421
446552,0,1,225000.0,485901.0,29493.0,369000.0,0.008865999999999999,-10648,-607,-4723.0,-3293,,2.0,2,2,18,0,0,0,0,0,0,,0.5958547831823058,0.2032521136204725,0.1732,0.1686,0.9871,0.8232,0.0363,0.0,0.5517,0.1667,0.2083,0.0,0.1404,0.2009,0.0039,0.1044,0.1765,0.175,0.9871,0.8301,0.0366,0.0,0.5517,0.1667,0.2083,0.0,0.1534,0.2093,0.0039,0.1105,0.1749,0.1686,0.9871,0.8256,0.0365,0.0,0.5517,0.1667,0.2083,0.0,0.1428,0.2045,0.0039,0.1066,0.2005,2.0,0.0,2.0,0.0,-40.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,6,0,4,3,1,1,0,1,0,1,0,0,-791.0,0.0,0.0,43722.0,0.08047728746590468
446615,0,0,99000.0,144486.0,9904.5,103500.0,0.020246,-10590,-791,-10565.0,-3140,,1.0,3,3,7,0,0,0,0,0,0,0.22578288095504945,0.1997107971787357,0.1556893746835917,0.0124,0.0402,0.9717,0.6124,0.0015,0.0,0.069,0.0417,0.0833,0.0171,0.0101,0.0123,0.0,0.0,0.0126,0.0417,0.9717,0.6276,0.0015,0.0,0.069,0.0417,0.0833,0.0174,0.011000000000000001,0.0128,0.0,0.0,0.0125,0.0402,0.9717,0.6176,0.0015,0.0,0.069,0.0417,0.0833,0.0174,0.0103,0.0125,0.0,0.0,0.0105,9.0,0.0,9.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,6,0,2,3,1,2,0,1,0,1,0,0,-44.0,0.0,0.0,53955.0,0.09954894718189329
446640,1,0,135000.0,742500.0,21708.0,742500.0,0.030755,-14437,-1376,-8245.0,-5167,,2.0,2,2,12,0,1,1,0,1,1,,0.6704504050641473,0.06643917173404808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-2763.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,1,6,0,3,1,1,0,0,1,0,1,1,0,-1342.0,0.0,0.0,0.0,0.12924209651896487
446641,0,0,112500.0,490536.0,22995.0,405000.0,0.035792000000000004,-17190,-3353,-5779.0,-673,22.0,2.0,2,2,11,0,0,0,0,1,1,,0.3447346612079093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,6,4,4,1,1,6,0,1,1,1,0,0,-2285.0,0.0,0.0,42237.0,0.08510352938126874
446683,0,0,135000.0,480060.0,18225.0,337500.0,0.025164,-12482,-479,-732.0,-4084,14.0,2.0,2,2,15,0,0,0,0,1,1,,0.6826991464239411,0.3344541255096772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1041.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,1,6,0,4,1,1,5,0,1,0,1,0,0,-874.0,0.0,0.0,11250.0,0.18147577120058606
446688,0,0,256500.0,450000.0,30204.0,450000.0,0.028663,-18991,-5113,-1219.0,-2336,,2.0,2,2,12,0,1,1,0,1,1,,0.6124155648612231,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0,4,0,4,1,1,2,0,1,0,1,0,0,-20.0,0.0,0.0,184500.0,0.22123772733863412
